,Constraint,Time,Value
698,Bal2Constraint,171,49.082716
699,Bal2Constraint,172,49.082716
700,Bal2Constraint,173,49.082716
701,Bal2Constraint,174,49.082716
702,Bal2Constraint,175,49.082716
703,Bal2Constraint,176,49.082716
704,Bal2Constraint,177,49.082716
705,Bal2Constraint,178,49.082716
706,Bal2Constraint,179,49.082716
707,Bal2Constraint,180,49.082716
708,Bal2Constraint,181,49.082716
709,Bal2Constraint,182,49.082716
710,Bal2Constraint,183,49.082716
711,Bal2Constraint,184,49.082716
712,Bal2Constraint,185,49.082716
713,Bal2Constraint,186,49.082716
714,Bal2Constraint,187,49.082716
715,Bal2Constraint,188,49.082716
716,Bal2Constraint,189,49.082716
717,Bal2Constraint,190,49.082716
718,Bal2Constraint,191,49.082716
719,Bal2Constraint,192,49.082716
720,Bal3Constraint,169,54.792716
721,Bal3Constraint,170,51.651047667
722,Bal3Constraint,171,50.46774
723,Bal3Constraint,172,50.488847667
724,Bal3Constraint,173,50.488847667
725,Bal3Constraint,174,49.280357702
726,Bal3Constraint,175,51.8567001415
727,Bal3Constraint,176,54.792716
728,Bal3Constraint,177,53.287558908
729,Bal3Constraint,178,48.737583
730,Bal3Constraint,179,49.6007636025
731,Bal3Constraint,180,50.5419685035
732,Bal3Constraint,181,50.372168812
733,Bal3Constraint,182,48.913557
734,Bal3Constraint,183,49.280357702
735,Bal3Constraint,184,53.6017905
736,Bal3Constraint,185,54.792716
737,Bal3Constraint,186,54.792716
738,Bal3Constraint,187,54.792716
739,Bal3Constraint,188,54.792716
740,Bal3Constraint,189,54.792716
741,Bal3Constraint,190,54.792716
742,Bal3Constraint,191,54.792716
743,Bal3Constraint,192,54.792716
744,Bal4Constraint,169,64.752716
